,anon,chauffeur_vl,PSE1,PSE2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,Date,Value,day_name,dispo
1203,12,False,True,False,False,True,True,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1204,8,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1205,116,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1206,28,True,True,False,False,True,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1207,16,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1208,65,False,False,False,False,False,False,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1209,13,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1210,68,True,False,False,False,True,True,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1211,3,False,False,False,False,True,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1212,110,False,False,False,False,False,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1213,112,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1214,107,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1215,44,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1216,75,False,False,False,False,True,True,False,False,False,False,False,True,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1217,63,False,False,False,False,False,False,False,False,False,False,False,True,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1218,71,False,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1219,58,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1220,54,True,False,False,False,False,True,True,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1221,87,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1222,111,True,False,False,False,True,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1223,7,False,False,False,False,True,True,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1224,11,False,False,False,False,False,True,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1225,42,False,False,False,False,False,False,False,False,True,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1226,46,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1227,36,False,True,False,False,False,True,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1228,37,False,True,False,False,True,True,True,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1229,9,False,False,False,False,False,False,False,True,False,False,True,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1230,77,True,True,False,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1231,76,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],NON,Lundi,2020-03-23 20:00
1232,45,False,False,True,False,False,False,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1233,4,True,False,False,False,True,False,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1234,79,False,False,True,False,True,False,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1235,82,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1236,84,True,False,True,False,False,False,False,False,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
1237,95,True,False,True,False,False,False,False,True,False,False,False,False,Lundi-20-22h],OUI,Lundi,2020-03-23 20:00
