,anon,chauf_vl,pse1,pse2,chauf_vpsp,maraud,psc1,log,chef_maraud,fle,perm_soc,ci,nouv_bene,tsa,infirmier,Date,Value,day_name,dispo
26564,105,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26565,126,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26566,145,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26567,315,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26568,241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26569,263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26570,27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26571,334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26572,299,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26573,127,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26574,194,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26575,12,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26576,313,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26577,203,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26578,18,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26579,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26580,296,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26581,38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26582,103,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26583,53,False,True,False,True,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26584,341,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26585,35,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26586,228,False,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26587,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26588,22,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26589,300,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26590,308,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26591,23,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26592,354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26593,125,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26594,278,False,True,False,False,True,True,False,True,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26595,104,False,False,False,False,True,True,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26596,195,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26597,285,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26598,217,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26599,107,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26600,365,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26601,34,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26602,261,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26603,156,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26604,248,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26605,227,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26606,118,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26607,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26608,187,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26609,96,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26610,53,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26611,176,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26612,297,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26613,290,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26614,45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26615,236,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26616,363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26617,242,True,True,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26618,153,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26619,353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26620,31,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26621,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26622,316,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26623,211,False,False,True,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26624,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26625,65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26626,129,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26627,280,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26628,182,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26629,106,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26630,333,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26631,288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26632,357,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26633,66,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26634,144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26635,291,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26636,124,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26637,229,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26638,92,True,False,True,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26639,230,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26640,174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26641,320,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26642,120,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26643,269,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26644,70,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26645,177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26646,176,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26647,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26648,298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26649,172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26650,245,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26651,282,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26652,123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26653,139,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26654,325,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26655,351,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26656,311,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26657,360,True,False,False,False,True,True,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26658,185,False,False,False,False,True,True,False,False,True,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26659,138,False,True,False,False,True,False,False,True,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26660,281,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26661,219,True,True,False,False,True,True,False,False,False,False,True,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26662,39,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26663,184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26664,85,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26665,197,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26666,137,False,True,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26667,57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26668,348,True,False,False,False,False,True,False,True,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26669,61,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26670,340,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26671,149,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26672,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26673,157,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26674,252,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26675,133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26676,318,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,OUI,Samedi,2020-03-28 20
26677,310,False,True,False,True,False,True,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
26678,125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Samedi-20-22h,NON,Samedi,2020-03-28 20
